item_id,app_name,genres,price,release_date,developer
704500,Magic and Challenge RPG,"['Casual', 'Indie', 'RPG']",0.99,2017-09-20,Dexion Games
654390,Dialogue: A Writer's Story,"['Indie', 'RPG', 'Simulation']",15.99,2017-09-20,Tea-Powered Games
463680,Guardians of Ember,"['Massively Multiplayer', 'RPG']",14.99,2017-09-20,Runewaker
704460,Surviving in the forest,"['Casual', 'Indie', 'Simulation', 'Strategy']",2.99,2017-09-20,Dexion Games
679010,Guardians of Ember - Deluxe DLC,"['Action', 'Massively Multiplayer', 'RPG']",19.99,2017-09-20,Runewaker
679020,Guardians of Ember - Ultimate DLC,"['Action', 'Massively Multiplayer', 'RPG']",39.99,2017-09-20,Runewaker
661740,Morphite,"['Action', 'Adventure', 'Indie']",14.99,2017-09-20,"Crescent Moon Games,We're Five Games,Blowfish Studios"
651610,Booty Diver,"['Action', 'Indie']",4.99,2017-03-25,Xavier Orion Games
701080,Supersonic Tank Cats,"['Action', 'Indie', 'Racing', 'Early Access']",9.99,2017-09-20,Molegato
710270,Goro,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",0.99,2017-09-19,VB Studio
680190,Interstellar Invaders,"['Action', 'Casual', 'Indie', 'Early Access']",12.99,2017-09-20,Interstellar Tortoise
599510,SpaceDweller,"['Indie', 'Strategy']",9.99,2017-09-20,Roman Kozhukhov
628800,Super Hydorah,"['Action', 'Indie']",19.99,2017-09-20,"Locomalito,Gryzor87,Abylight"
522750,Pankapu - Episode 2,"['Action', 'Adventure', 'Indie']",6.99,2017-09-20,Too Kind Studio
532900,Outskirts,"['Action', 'Indie']",7.99,2017-09-20,Rezo Zero
446150,GUNS UP!,"['Action', 'Casual', 'Free to Play', 'Strategy', 'Early Access']",Free To Play,2017-09-20,"Valkyrie Entertainment, LLC"
559910,Terroir,"['Simulation', 'Strategy']",14.99,2017-09-20,General Interactive Co.
691120,Company of Heroes 2 - David Sheldrick Trust Charity Pattern Pack,['Strategy'],14.99,2017-09-19,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
683600,Football Mogul 18,"['Casual', 'Simulation', 'Sports', 'Strategy']",29.99,2017-09-19,"Sports Mogul, Inc."
637739,Rocksmith® 2014 Edition – Remastered – Thrice Song Pack,"['Casual', 'Simulation']",7.99,2017-09-19,Ubisoft - San Francisco
637740,Rocksmith® 2014 Edition – Remastered – Thrice - “The Artist in the Ambulance”,"['Casual', 'Simulation']",2.99,2017-09-19,Ubisoft - San Francisco
637741,Rocksmith® 2014 Edition – Remastered – Thrice - “Deadbolt”,"['Casual', 'Simulation']",2.99,2017-09-19,Ubisoft - San Francisco
677090,Ogre - Deluxe Official Soundtrack,"['Indie', 'Strategy']",4.99,2017-09-19,Auroch Digital
555510,MachiaVillain,"['Indie', 'Simulation', 'Strategy']",4.99,,Wild Factor
714240,SWARMRIDER OMEGA,"['Action', 'Indie']",0.99,2017-09-19,Walter Machado
637742,Rocksmith® 2014 Edition – Remastered – Thrice - “Stare at the Sun”,"['Casual', 'Simulation']",2.99,2017-09-19,Ubisoft - San Francisco
684830,Amiss 13: the Curse,"['Action', 'Adventure', 'RPG']",0,2017-10-16,Sim-plistic Studios
706970,Chainsaw Warrior - The Official Soundtrack,"['Adventure', 'Indie', 'RPG', 'Strategy']",Free,2017-09-23,Auroch Digital
699450,Simulator hipstera 2k17,"['Adventure', 'Casual', 'Indie', 'Simulation']",0.99,2017-10-25,bch waves
709020,VIRUS OF SURVIVORS:LIFE SIMULATOR,"['Action', 'Adventure', 'Simulation']",9.99,2017-09-16,Theodor Niklas
633880,Lone Warrior,"['Action', 'Adventure']",0.99,2017-09-16,EHTechnology
707370,Crankies Workshop: Whirlbot Assembly,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0.99,2017-09-16,Crankies Smartworks
301840,City of Brass,"['Action', 'Indie', 'Early Access']",24.99,2017-09-17,Uppercut Games Pty Ltd
706330,Trivia Vault: Mini Mixed Trivia 2,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0.99,2017-09-17,Ripknot Systems
601120,Brain Machine,"['Indie', 'Early Access']",4.99,2017-09-18,Brainagi Games
707610,Food Mahjong,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']",1.99,2017-09-17,Boogygames Studios
686950,AESCULAP® OrthoPilot®Elite VR Palpation,"['Free to Play', 'Casual', 'Simulation']",Free To Play,2017-09-18,NMY Mixed-Reality Communication GmbH 
707850,Jigsaw Puzzles,"['Adventure', 'Casual', 'Indie', 'Strategy']",1.99,2017-09-17,Boogygames Studios
672290,Magic Forest,"['Adventure', 'Casual', 'Indie']",0.99,2017-09-01,Sultan.emr
696650,BLACK DAY,"['Indie', 'Early Access']",14.99,2017-09-18,Helios Production
550470,NosTale,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,2017-09-18,"Entwell Co., Ltd."
681750,Voxelaxy,"['Action', 'Adventure', 'Simulation']",7.99,2017-09-18,Jakub Klementewicz
713100,StockUp,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99,2017-09-08,EcoGames
711450,Orb The Ball,"['Action', 'Adventure', 'Casual', 'Indie']",1.99,2017-09-18,"Dror Riov,Evgeny Osmet"
660450,Orbs,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",10.99,2017-09-18,I SHOW YOU
709370,BadRobots VR,"['Action', 'Indie', 'Simulation']",8.99,2017-09-18,BeBold 
698430,Solenars Edge Rebirth: SqueakyWafflez Soundtrack,['RPG'],0.99,2017-09-18,"Syu-Syu,SqueakyWafflez"
684270,Silicon Zeroes,"['Indie', 'Simulation']",14.99,2017-09-18,PleasingFungus Games
718570,Endless Legend™ - Digital Artbook,"['RPG', 'Strategy']",Free,2017-09-18,AMPLITUDE Studios
715420,Silicon Zeroes - Original Soundtrack,"['Indie', 'Simulation']",4.99,2017-09-18,Craig Barnes
677130,Fell Cargo (eBook) / Art of Man O' War: Corsair,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",6.99,2017-09-18,Evil Twin Artworks
654610,Mr. Dubstep,"['Action', 'Casual', 'Indie']",0.99,2017-09-13,"Just1337 Studio,CybeRoar"
709960,Res Judicata: Vale of Myth - Add Map Pictures,['RPG'],Free,2017-09-18,Blue Booth Studios
665830,Level Up,[],1.99,2010-08-17,Crossbow Studio 
707360,Eddy紫 ~Eddy Violet~ Soundtrack 原声音乐专辑,"['Action', 'Adventure', 'Indie', 'RPG']",1.99,2017-09-18,大谷 DGSpitzer
576612,Galaxy Girls - Dakimakuras,"['Adventure', 'Casual', 'Indie']",2.99,2017-09-15,BurstRay Games
678670,Best Time Kill,"['Casual', 'Indie']",0.99,2017-09-15,Anatoliy Loginovskikh
678770,Huygens Principle,"['Action', 'Indie']",3.99,2017-09-15,CAT IN JAR GAMES
700440,Jellyfish,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",1.99,2017-09-14,PanGuoJun
690260,Tower Miners,"['Action', 'Casual', 'Indie', 'Strategy']",2.99,2017-09-15,CaveDave
698950,Chaos and the White Robot,"['Action', 'Casual', 'Indie']",1.99,2017-09-15,ILIN DMITRY IGOREVICH
689830,DUELEUM,"['Early Access', 'Free to Play', 'Action']",Free,2017-09-15,nohoho (Individual) 
691390,Alchemage,"['Action', 'Adventure', 'Indie', 'Early Access']",9.99,2017-09-15,Arupaca Laboratories
708430,Kamikaze Cube,"['Adventure', 'Indie']",1.99,2017-09-15,"Nikita ""Ghost_RUS"""
699950,Crap Attack,"['Action', 'Adventure', 'Casual', 'Indie']",3.99,2017-09-15,Catom Games
670490,Rise of Man,"['Indie', 'Simulation', 'Strategy', 'Early Access']",9.99,2017-09-15,Darkcross Games
631920,Somewhere on Zibylon,"['Action', 'Indie']",9.99,2017-09-14,Mykhail Konokh
672970,Swords and Sandals Medieval,"['Adventure', 'RPG']",4.99,2017-09-14,Whiskeybarrel Studios
646400,Postity,['Utilities'],0,2017-09-14,Mixed Reality LLC 
689090,Microtransaction Simulator,"['Free to Play', 'Simulation']",Free,2017-09-14,chlsea
713240,OMEGA PATTERN - OST,"['Adventure', 'Indie', 'Simulation']",Free,2017-09-14,Borokai Studio
539560,Vienna Automobile Society,"['Indie', 'Racing', 'Strategy']",14.99,2017-09-15,Royal Polygon
577800,NBA 2K18,"['Simulation', 'Sports']",59.99,2017-09-14,Visual Concepts
700430,The Hero Project: Redemption Season - The YouPower Project,"['Adventure', 'Indie', 'RPG']",0.99,2017-09-14,Choice of Games
435150,Divinity: Original Sin 2,"['Adventure', 'RPG', 'Strategy']",44.99,2017-09-14,Larian Studios
715950,Divinity: Original Sin 2 - Divine Ascension,"['Adventure', 'RPG', 'Strategy']",14.99,2017-09-14,Larian Studios
630910,Flight Sim World: Epic Approaches Mission Pack,['Simulation'],12.99,2017-09-14,Dovetail Games
555150,The First Tree,"['Adventure', 'Indie']",7.99,2017-09-14,David Wehle
711240,Grand Academy for Future Villains,"['Adventure', 'Indie', 'RPG']",6.99,2017-09-14,Choice of Games
649310,Ashes of the Singularity: Escalation - Juggernaut DLC,"['Indie', 'Simulation', 'Strategy']",Free,2017-09-14,"Stardock Entertainment,Oxide Games"
643810,Fugl,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",9.99,2017-09-14,Team Fugl
704990,OSES,"['Action', 'Indie', 'Strategy']",4.99,2017-09-14,Hifire Game Studio
623090,BAJA: Edge of Control HD,"['Racing', 'Sports']",29.99,2017-09-14,"2XL Games,Blitworks"
552110,Puzzle Pirates: Dark Seas,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Free To Play,2017-09-14,"Grey Havens, LLC"
503580,Duck Season,"['Action', 'Indie', 'Adventure', 'Casual']",19.99,2017-09-14,Stress Level Zero 
577350,Train Sim World®: Great Western Express,['Simulation'],29.99,2017-09-14,Dovetail Games
504650,MasterpieceVR,['Education'],29.99,2017-09-14,MasterpieceVR 
638630,Puzzle Pirates - Eminent Explorer Pack,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",49.99,2017-09-14,"Grey Havens, LLC"
704900,Puzzle Pirates - Defiant Armada pack,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",19.99,2017-09-14,"Grey Havens, LLC"
643830,Botlike - a robot's rampage,"['Action', 'Indie', 'Early Access']",9.99,2017-09-14,Binji
714600,Botlike - a robot's rampage - Soundtrack,"['Action', 'Indie']",4.99,2017-09-14,"Binji,Breakdown Epiphanies"
714710,Botlike - a robot's rampage - S.I.R. 9000 skin,"['Action', 'Indie']",4.99,2017-09-14,Binji
696400,NeoBoom,"['Casual', 'Indie', 'Strategy']",0.99,2017-09-14,BJGameInd
713130,Fantasy Grounds - Slaughter at Splinterfang Gorge (5E),"['Indie', 'RPG', 'Strategy']",9.99,2017-09-14,"SmiteWorks USA, LLC"
711270,Fantasy Grounds - Feasting at Lanterngeist (5E),"['Indie', 'RPG', 'Strategy']",5.99,2017-09-14,"SmiteWorks USA, LLC"
711280,Fantasy Grounds - Mythic Monsters #6 - Oozes Too (PFRPG),"['Indie', 'RPG', 'Strategy']",7.99,2017-09-14,"SmiteWorks USA, LLC"
713900,Fantasy Grounds - 20 Things #17: Goblin Lair,"['Indie', 'RPG', 'Strategy']",2.99,2017-09-14,"SmiteWorks USA, LLC"
710060,Fantasy Grounds - Feats of Legend: 20 Infernal Feats (PFRPG),"['Indie', 'RPG', 'Strategy']",1.99,2017-09-14,"SmiteWorks USA, LLC"
709680,Fantasy Grounds - Into the Wintery Gale (PFRPG),"['Indie', 'RPG', 'Strategy']",29.99,2017-09-14,"SmiteWorks USA, LLC"
700940,TangramsVR,"['Early Access', 'Casual', 'Indie']",3.99,2017-09-15,Kristin Dragos 
691540,Space Fighter,"['Action', 'Free to Play']",Free to Play,2017-09-14,Roger Barton
390560,Fantasy Strike,"['Action', 'Indie', 'Early Access']",19.99,2017-09-14,Sirlin Games
640040,Fantasy Strike Original Soundtrack,"['Action', 'Indie']",9.99,2017-09-14,Sirlin Games
498630,Red Planet: Survive,"['Action', 'Adventure', 'Early Access']",14.99,2017-09-14,Silent Parrot Studio
625500,Road Redemption: Name A Character,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",4.99,2017-09-11,"Pixel Dash Studios,EQ Games"
701860,The Witch's Isle,"['Adventure', 'Indie']",2.99,2017-09-14,COCOSOLA
693790,Crypt Hunter,['Early Access'],9.99,2017-09-14,Robot Games 
715480,Fantasy Grounds - Pathfinder RPG - Ultimate Magic (PFRPG),"['Indie', 'RPG', 'Strategy']",44.99,2017-09-14,"SmiteWorks USA, LLC"
521420,Bunka no Kenkyu - Revival of Queen Leyak -,"['Adventure', 'Indie']",9.99,2017-09-14,BnK Team
641050,StroodleDoodle,['Casual'],9.99,2017-09-04,Eric Neuman 
656120,Fantasya Final Definitiva REMAKE,"['Indie', 'RPG']",Free to Play,2017-09-14,CleanWaterSoft
685470,Crystal City OST,"['Adventure', 'Casual', 'Indie']",2.99,2017-09-14,7DOTS
650780,AngerForce: Reloaded,[],9.99,2017-09-14,Screambox Studio
704700,TRYON,"['Casual', 'Indie']",0.99,2017-09-14,Another Noname
704930,Puzzle Pirates - Shadow Fleet pack,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",19.99,2017-09-14,"Grey Havens, LLC"
698320,NanoScape,"['Action', 'Casual', 'Indie']",1.99,2017-09-14,SnowFlame
623940,HIVESWAP: Act 1,"['Adventure', 'Indie', 'RPG']",7.99,2017-09-14,"What Pumpkin Games, Inc."
678530,Plexarium,"['Action', 'Casual', 'Indie']",2.99,2017-09-14,Parrott Studios
680910,HIVESWAP: Act 1 Original Soundtrack,"['Adventure', 'Indie', 'RPG']",7.99,2017-09-14,"What Pumpkin Games, Inc."
688590,Hard Rock Zombie Truck,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",3.99,2017-09-14,Rumata Lab
700750,The Battle Of Mahjong,['Casual'],9.99,2017-09-15,KUSOne Studio Limited
680440,Wallpaper Transformer,"['Animation and Modeling', 'Utilities', 'Video Production', 'Early Access']",4.99,2017-09-13,Nincent
386620,"Cook, Serve, Delicious! 2!!","['Action', 'Indie', 'Simulation', 'Strategy']",12.99,2017-09-13,Vertigo Gaming Inc.
586020,Flairtender,"['Action', 'Indie', 'Casual', 'Simulation']",14.99,2017-11-17,DigitalBadger Design 
630650,The Reckoning Day,"['Adventure', 'Indie']",0,,Gunsquad
404530,Voxel Turf,"['Action', 'Indie', 'Simulation', 'Strategy']",7.99,2017-09-13,L Twigger
673060,Floor Plan: Hands-On Edition,"['Adventure', 'Indie']",5.99,2017-09-13,Turbo Button 
701930,Short Stories Collection of Class Tangerine,"['Adventure', 'Casual', 'Indie', 'Simulation']",7.99,2017-09-13,橘子班
705430,Crankies Workshop: Lerpbot Assembly,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0.99,2017-09-13,Crankies Smartworks
579180,Ys VIII: Lacrimosa of DANA / イースVIII-Lacrimosa of DANA-,"['Action', 'RPG']",59.99,2018-01-01,Nihon Falcom
286000,Tooth and Tail,"['Action', 'Casual', 'Indie', 'Strategy']",19.99,2017-09-12,Pocketwatch Games
617360,Station Generator,"['Design and Illustration', 'Utilities']",7.99,2017-09-12,SeveralBytes
516960,B.C.E.,"['Action', 'Indie']",14.99,2017-09-12,Blue Drop Games
663530,Dragon's Lunch,"['Adventure', 'Indie', 'RPG']",7.99,2017-09-12,Jonathan McCarthy
680350,Hurl VR,"['Casual', 'Simulation', 'Indie']",4.99,2017-09-12,SneakyBox 
706290,NASCAR Heat 2 - Hot Pass,['Racing'],29.99,2017-09-12,Monster Games
670900,NASCAR Heat 2,['Racing'],39.99,2017-09-12,Monster Games
691300,Street Fighter V - 2016 Summer Costume Bundle,['Action'],11.99,2017-09-12,Capcom
695370,Hand of the Gods - Founder's Pack,"['Free to Play', 'Strategy']",19.99,2017-09-12,Hi-Rez Studios
700790,Achievement Hunter: Darkness 2,"['Action', 'Adventure', 'Casual', 'Indie']",0.99,2017-09-12,putilin_industries
707890,Hand of the Gods - Starter Pack,"['Free to Play', 'Strategy']",4.99,2017-09-12,Hi-Rez Studios
529920,Resurgence,"['Adventure', 'Indie']",0.99,2017-09-12,Lightning Man Media
656070,Better Off Tread,"['Action', 'Free to Play', 'Indie']",Free To Play,2017-09-12,"Pixel Constructor, LLC."
699370,The market trader,"['Strategy', 'Early Access']",3.99,2017-09-12,AB SOFT
713220,Mass O' Kyzt,"['Action', 'Indie']",1.99,,AlexHoratio
695830,Captain Backwater,"['Casual', 'Indie', 'Strategy']",8.99,2017-09-12,Intermediaware
673760,Air Tactical,"['Action', 'Casual', 'Indie']",0.99,2017-09-12,EHTechnology
605330,The Legend of Heroes: Trails of Cold Steel - Sepith Pack,['RPG'],0.99,2017-09-12,Nihon Falcom
605333,The Legend of Heroes: Trails of Cold Steel - Valuable Healing Items Pack,['RPG'],1.99,2017-09-12,Nihon Falcom
605332,The Legend of Heroes: Trails of Cold Steel - Monstrous Ingredients Pack,['RPG'],0.99,2017-09-12,Nihon Falcom
605334,The Legend of Heroes: Trails of Cold Steel - Zeram Powder Pack,['RPG'],0.99,2017-09-12,Nihon Falcom
605331,The Legend of Heroes: Trails of Cold Steel - Handy Accessories Pack,['RPG'],0.99,2017-09-12,Nihon Falcom
605335,The Legend of Heroes: Trails of Cold Steel - Zeram Capsule Pack,['RPG'],2.99,2017-09-12,Nihon Falcom
714660,Station Generator - Early Access Builds,"['Design and Illustration', 'Utilities']",0.99,2017-09-12,SeveralBytes
630720,Mana Spark,"['Action', 'Indie', 'RPG']",11.99,,"BEHEMUTT,Kishimoto Studios"
699930,Freshly fried shrimps seemed hot additionally named noth,"['Indie', 'RPG']",4.99,2017-09-12,aomin-meiho
666040,Underdone,"['Action', 'Adventure', 'RPG', 'Early Access']",4.99,2017-09-12,The Commander
650261,XAOC 罔市援護百寶箱,"['Massively Multiplayer', 'RPG']",24.99,2017-09-13,WindThunder Studio
650280,XAOC 卍芷雲遊百寶箱,"['Massively Multiplayer', 'RPG']",49.99,2017-09-13,WindThunder Studio
704750,Uplands Motel,"['Action', 'Adventure', 'Indie']",7.99,2017-09-12,GuraShop
703260,Blast,"['Action', 'Casual', 'Indie']",4.99,2010-11-18,baKno Games
684340,The Nightmare from Beyond,"['Action', 'Adventure', 'Indie', 'Early Access']",19.99,2017-09-12,The Domaginarium
672320,The Last Sorcerer,"['Early Access', 'Action', 'Indie', 'Simulation']",3.99,2017-09-10,"Adam Radziszewski, Krzysztof Waszak "
696740,Ear Buds: The Podcasting Documentary,[],4.99,2017-09-12,
713110,MineFight Soundtrack Edition,"['Action', 'Free to Play', 'Indie']",0.99,2017-09-12,Talpel Games
587790,Deadly Animal Duel,"['Action', 'Casual']",0.99,2017-09-12,Night Animals
501950,Rogue Islands,"['Action', 'Adventure', 'RPG', 'Strategy']",19.99,2017-09-12,"Big Fat Alien,Blue Sock Studios"
686450,The Little Ball That Could,"['Action', 'Adventure', 'Indie']",7.99,2017-09-12,NaissusWorks
689520,Fallalypse,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",6.99,2017-09-15,hede
696500,Soldiers Of Freedom,"['Action', 'Indie', 'Simulation', 'Strategy']",19.99,2017-09-08,Bubel Studio 
680450,DAMN!,"['Action', 'Casual', 'Indie']",2.99,2017-09-08,7 Raven Studios
655660,Screaming Eagles,"['Action', 'Indie']",3.99,2017-09-08,A Maniacal Game LP
385410,The Journey: Bob's Story,"['Adventure', 'Casual', 'Indie']",9.99,2017-09-08,"Tomas Gonzalez,Martin Pilaszek"
659720,Xenocite Clad,"['Action', 'Adventure', 'Indie']",0,,White Clover Inc.
707720,Ragna Maya,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",11.99,2017-09-08,Peter Junior Leonar
356831,A Hat in Time - Soundtrack,"['Adventure', 'Indie']",9.99,2017-09-08,Gears for Breakfast
689000,Vulture,"['Action', 'Indie']",9.99,2017-09-08,Cubic Timeline Productions Inc.
710630,GOLDRUSHERS,"['Action', 'Indie']",14.99,2017-09-08,UnNaturalism Inc.
703090,冒险之路(Adventure Road),"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Free,2017-09-08,"WangJianWei,KuangXiang"
708360,VR Racket Ball,['Sports'],0,,MASH Virtual
615070,Dealey Plaza Paintball,"['Early Access', 'Massively Multiplayer', 'Casual', 'Simulation', 'Sports']",4.99,2017-08-25,Jason Baird 
672880,SuperWurfels,"['Action', 'Casual', 'Indie']",2.99,2017-09-09,AfroDieter
702200,Lost with Dinosaurs,"['Action', 'Adventure', 'Indie']",0.99,2017-09-09,Mihai Morosanu
691730,FPV Drone Simulator,"['Free to Play', 'Racing', 'Simulation', 'Early Access']",Free,2017-09-09,DreamEscape
675360,Forbidden Love,['Adventure'],15.99,2017-09-11,"Accela,Inc."
627460,THORNYWAY,"['Action', 'Indie']",5.99,2017-09-11,Intelligent Systems
671880,Tower Offence!,"['Action', 'Indie']",12.99,2017-09-11,Daisessen
661960,Dragon Lords: 3D Strategy,"['Free to Play', 'Massively Multiplayer', 'Strategy']",Free to Play,2017-01-01,FX Games
591980,Fishing Planet: Mighty Carp Pack,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",19.99,2017-09-11,Fishing Planet LLC
623920,Chicago 1930 : The Prohibition,['Strategy'],4.99,2004-02-20,Spellbound
692220,Z69: Original Soundtrack,"['Action', 'Indie']",0.99,2017-08-11,Yah_Shi
696020,Surface: Game of Gods Collector's Edition,"['Adventure', 'Casual']",12.99,2017-09-11,Elephant Games
678450,Full-On Paintball,"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",14.99,2017-09-11,Gamepainters
694980,Fjong,"['Casual', 'Indie']",1.99,2017-09-11,VaragtP
706000,Fjong - Original Soundtrack,"['Casual', 'Indie']",0.99,2017-09-11,VaragtP
667440,Exit VR,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation']",0,1970-01-01,
692830,Fear Of Nightmares: Madness Descent,"['Action', 'Adventure', 'Indie', 'Strategy']",0.99,2017-09-11,Christoffer Ryrvall
675830,Pulses - Crystal Journeys,['Indie'],3.99,2017-09-11,Ventura Science
685310,Transport Defender,"['Casual', 'Free to Play', 'Strategy']",Free To Play,2017-09-11,Coconut Shavers
638690,Pixel Russia Streets,"['Action', 'Adventure', 'Indie']",6.99,2017-09-10,"SharkJaws, Blue Whale Games"
692290,Hard Minus,"['Action', 'Adventure', 'Indie']",0.99,2017-09-11,B52 Development Team
707950,Tank Warz!,"['Action', 'Casual', 'Indie']",2.99,,Darkflux Studios
623611,X-Plane 11 - Add-on: Aerosoft - Airport Dublin V2.0,['Simulation'],29.99,2017-09-11,PAD-Labs GmbH
709560,Until the last,['Indie'],1.99,2016-06-24,Viron Shake
708190,Code World,['Indie'],4.99,2017-09-11,Fewjix
696490,TOTOBALL,"['Casual', 'Indie', 'Sports']",1.99,2017-09-11,Artur Rezende
449640,Bloody Zombies,"['Action', 'Indie']",14.99,2017-09-11,Paw Print Games Ltd. 
713770,Viewpoints - Gold Edition,"['Casual', 'Indie']",19.99,2017-09-15,Striped Rocket
694520,His Chuunibyou Cannot Be Cured!,"['Casual', 'Early Access']",14.99,2017-09-11,Tamaya Kagiya
532021,Rabi-Ribi - Is the order a DLC?,"['Action', 'Adventure', 'Casual', 'Indie']",7.99,2017-09-11,"CreSpirit,GemaYue"
675960,Matryoshka Strike,"['Action', 'Adventure', 'Casual', 'Indie']",1.99,2017-09-11,Serf100
652990,Eternal Maze,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0.99,2017-09-11,Spike Nail Studio
648070,CrisisActionVR,"['Massively Multiplayer', 'Indie', 'Action', 'Adventure']",19.99,2017-09-11,Pixel Wonder 
674210,Rush to Adventure,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,2017-09-11,Digital Awakening
709580,SUDOKU: CHAIN LEVEL PACK,"['Casual', 'Indie']",Free,2017-09-04,Hannibal Stuff
676620,Robots: create AI,['Indie'],0.99,2017-09-11,xuan
596390,Over My Dead Body (For You),"['Action', 'Casual', 'Indie']",9.99,2017-09-11,DUNEWORLD GAMES INC.
701470,TTV2,"['Action', 'Indie']",0.99,2017-09-11,Walter Machado
701970,Sliding Blocks,"['Adventure', 'Casual', 'Indie', 'Strategy']",2.99,2017-09-11,Boogygames Studios
704370,Water Pipeline,"['Adventure', 'Casual', 'Indie', 'Strategy']",1.99,2017-09-11,Boogygames Studios
699820,Mustdashe,"['Action', 'Indie', 'Early Access']",3.99,2017-08-26,Chris Germano
699990,VirtuGO,"['Simulation', 'Strategy', 'Action', 'Indie', 'Casual']",1.99,2017-09-08,Surreal Games 
704540,WAKFU - Chaos Pack,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",11.99,2017-09-08,Ankama Studio
672630,Academia : School Simulator,"['Indie', 'Simulation', 'Strategy', 'Early Access']",19.99,2017-09-08,Squeaky Wheel Studio Inc
675040,Torn Familjen,"['Casual', 'RPG', 'Strategy']",9.99,2017-09-08,Paper Rose Games
676850,Guardian,"['Action', 'Adventure', 'Indie']",9.99,2017-09-08,Exodus Software
602622,F-5E: Aggressors Basic Fighter Maneuvers Campaign,['Simulation'],9.99,2017-09-08,Maple Flag
694380,Castle Explorer - The Dark Below,"['Casual', 'Indie', 'Strategy']",4.99,2017-09-08,MightyCodeDragon
692500,PianoBoard Server,"['Education', 'Early Access']",4.99,2017-09-08,DaSerge
689120,Scuffle Scoundrels,"['Action', 'Indie', 'Early Access']",4.99,2017-05-19,"Moped Games,Random Dragon Games,Nerve Damage Games"
617740,ASTA : NEW PURE Server,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",0,2017-09-07,
566980,Crashimals,"['Casual', 'Action', 'Indie', 'Strategy']",7.99,2017-09-07,Rogue Earth LLC 
702910,Destination Dungeon: Crypts of Warthallow,"['Adventure', 'Casual', 'Indie', 'RPG']",1.99,2017-09-07,Virtual Top
679090,9th Dawn Classic - Clunky controls edition,"['Action', 'Adventure', 'Indie', 'RPG']",1.99,2012-01-01,Valorware
606720,Cosmic Kites,"['Action', 'Casual', 'Indie', 'Sports']",8.99,2017-09-07,Fishmoose Interactive
687260,Tokyo Dark,['Adventure'],17.99,2017-09-07,Cherrymochi
699790,Pegasus Door,['Action'],3.99,2017-09-07,Jérémy Pionnier 
678010,Temporal Storm X: Hyperspace Dream,"['Action', 'Casual', 'Indie']",8.99,2017-09-01,Crystalmesh Studios
703350,Paladins® - VIP Pack,"['Action', 'Free to Play']",14.99,2017-09-07,Hi-Rez Studios
709090,Defendoooooor!! - Main title,"['Action', 'Adventure', 'Casual', 'Indie']",0.99,2017-09-07,White Dog
709210,World of Guns: Machine Guns Pack #1,"['Free to Play', 'Indie', 'Simulation']",9.99,2017-09-09,Noble Empire Corp.
571710,Arma 3 Laws of War,"['Action', 'Simulation', 'Strategy']",11.99,2017-09-07,Bohemia Interactive
695820,Insidia - Founder's Pack,"['Free to Play', 'Indie', 'Strategy']",17.99,2017-09-07,Bad Seed
592890,Insidia,"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Free to Play,2017-09-07,Bad Seed
698760,Tooth and Tail - Official Soundtrack,"['Action', 'Casual', 'Indie', 'Strategy']",4.99,2017-09-07,Pocketwatch Games
695960,Awakening: The Goblin Kingdom Collector's Edition,"['Adventure', 'Casual']",12.99,2017-09-07,Boomzap Entertainment
